id,price
383,2734.6325
384,4060.1925
385,1755.5225
386,11860.04
387,1857.4525
388,2491.09
389,17185.63
390,2330.6804166666666
391,821.235
392,1937.1875
393,1927.19
394,586.1425
395,493.9925
396,412.77
397,2402.33
398,662.5825
399,1353.07375
400,1039.165
401,5515.3025
402,4497.3925
403,449.8325
404,5314.6175
405,2187.69
406,7710.5625
407,4679.74
408,5503.314166666667
409,16675.3425
410,1899.03
411,2218.9
412,4249.875
413,9821.57
414,3059.18
415,10463.85
416,687.556875
417,2049.305
418,1912.865
419,13943.2375
420,1414.375
421,5373.5925
422,4966.27
423,1525.1775
424,994.18
425,551.35
426,653.58
427,2358.07
428,2474.374500000001
429,3396.345
430,481.6225
431,1034.6525
432,10505.0725
433,913.2575
434,570.045
435,4952.29
436,480.6825
437,2529.1025
438,3553.1675
439,1033.7875
440,4602.6775
441,709.3325
442,3053.355
443,15888.7975
444,4677.165
445,786.5925
446,1692.71
447,871.1325
448,4109.13
449,11782.6125
450,3874.5525
451,3236.4225
452,13982.01
453,691.475
454,2509.1275
455,5612.6425
456,8202.19
457,625.0275
458,1633.15
459,1233.8663333333334
460,527.95
461,636.2575
462,2975.6575
463,5126.19
464,3950.6225000000004
465,735.345
466,4479.065
467,764.1925
468,4292.1925
469,3596.75
470,3659.4725
471,2207.4
472,3284.8725
473,467.88
474,1785.405
475,1242.6975
476,1661.0325
477,10317.13
478,1748.41
479,3648.98
480,17512.9575
481,14017.084208333334
482,861.8575
483,1065.3451666666663
484,16224.665
485,1954.0525
486,1094.485
487,1326.0708333333334
488,982.12
489,1206.7575
490,2022.525
491,2701.6925
492,14449.5
493,3663.09125
494,926.055
495,14887.585
496,7628.3925
497,15719.21
498,1252.82
499,1554.8975
500,1952.215
501,774.705
502,2588.2733333333335
503,3473.81
504,2479.88
505,5170.165
506,1874.7625
507,7304.5425
508,14960.103125
509,7644.86
510,9238.3875
511,6368.2725
512,876.12
513,3537.24
514,2714.565
515,5431.57
516,14819.295
517,5213.48
518,9056.295
519,4141.7375
520,1745.35
521,4978.6275
522,1308.16
523,1789.6925
524,2858.5725
525,3564.40375
526,14440.3025
527,15198.04
528,1004.4475
529,3939.505
530,498.22
531,491.4
532,9436.7975
533,1025.3875
534,14724.1925
535,451.54
536,1971.715
537,871.66375
538,4672.1725
539,1170.495
540,14376.8925
541,1274.2933333333335
542,2665.8125
543,5711.3725
544,777.8175
545,3256.2075
546,5822.9
547,887.27
548,577.495
549,3429.085
550,678.4775
551,2933.275
552,6477.52
553,2102.305
554,10873.674166666668
555,4130.0975
556,16995.81
557,7631.8425
558,14263.08
559,7234.1025
560,8978.5225
561,1081.675
562,5992.6775
563,5640.1825
564,1114.4425
565,2272.3825
566,8164.355
567,672.715
568,1856.35
569,2167.5975
570,1884.3075
571,3220.835
572,896.63
573,8718.6975
574,1354.2825
575,5765.0025
576,4577.8125
577,1810.9248333333335
578,2734.4825
579,2900.3925
580,982.4625
581,2310.0675
582,4965.725
583,568.7275
584,973.4735000000001
585,14284.430041666668
586,3419.655
587,789.645
588,500.2475
589,703.93
590,4796.5233333333335
591,669.4925
592,935.05
593,891.0575
594,699.0175
595,953.4475
596,2139.7875
597,2399.4725
598,15172.4225
599,669.4675
600,8456.23125
601,554.5725
602,563.375
603,655.625
604,2190.635
605,7869.3675
606,7787.15
607,2194.0525
608,991.675
609,5437.22
610,793.94
611,802.5875
612,4097.335
613,4512.2125
614,631.99
615,13824.863791666668
616,1869.9675
617,1008.98
618,711.1475
619,16351.94
620,9822.688125
621,4970.8325
622,754.5527083333334
623,9117.0425
624,7220.495
625,1217.6275
626,4400.725
627,3891.0925
628,775.6525
629,5354.68
630,14499.82
631,10770.89
632,1242.34
633,2671.11
634,3193.1525
635,665.755
636,6683.5225
637,11669.9875
638,6908.055
639,1704.44
640,4577.85
641,702.8025
642,5138.7325
643,1708.465
644,1436.7575
645,1910.585
646,6710.894166666666
647,883.76
648,4451.965
649,7741.75
650,3099.815
651,6238.7275
652,568.21
653,2651.9975
654,4470.1325
655,11838.135
656,1688.3625
657,1311.555
658,1263.835
659,3647.3575
660,979.6375
661,4313.79
662,5747.8725
663,8399.82
664,2220.97
665,440.8275
666,2270.31
667,5346.1775
668,1883.695
669,930.3825
670,1632.5975
671,8123.365
672,1075.46
673,773.945
674,3566.705
675,614.0025
676,1924.7925
677,1117.0875
678,5336.7225
679,572.9575
680,612.9875
681,663.6425
682,4309.652
683,6807.621666666668
684,12309.2125
685,5272.3075
686,2451.0925
687,6277.0125
688,1863.195
689,1327.0725
690,4333.73
691,1025.8425
692,743.1825
693,969.9425
694,4179.025
695,2290.259583333333
696,5159.725
697,2375.64
698,4641.8675
699,7235.5075
700,5244.99
701,9779.77
702,3749.3175
703,3279.17
704,5032.8
705,4861.2375
706,6437.575
707,773.2975
708,1104.5875
709,1575.995
710,7965.555
711,1223.95
712,5067.965
713,834.3425
714,633.68
715,906.5
716,837.655
717,1499.4725
718,3457.135
719,2502.2275
720,5181.39
721,465.08
722,5697.5975
723,1574.7625
724,3847.635
725,7166.3875
726,638.2025
727,902.9
728,2682.025
729,808.67
730,657.1025
731,11925.695
732,712.97
733,3597.495
734,6778.394583333333
735,896.85
736,6206.98
737,650.3925
738,8234.5225
739,10672.325
740,5103.2975
741,569.2225
742,1872.8075
743,3237.9525
744,1091.0625
745,5480.865
746,5461.965
747,10011.49
748,4301.295
749,963.7
750,975.13375
751,582.165
752,1143.64
753,1758.73
754,16694.287
755,6230.9575
756,1056.7825
757,1166.59
758,1303.3275
759,3261.335
760,1735.605
761,3468.4975
762,1640.08
763,690.5825
764,8893.14
765,4174.3175
766,484.335
767,9465.295
768,1582.295
769,2394.4335
770,2527.7825
771,2672.6477916666668
772,858.26
773,4730.5
774,1561.895
775,1873.365
776,6468.3875
777,4373.04
778,942.935
779,751.68
780,942.48
781,2647.41
782,2065.355
783,15243.64875
784,572.3175
785,609.5
786,768.1675
787,5382.3725
788,1177.5841666666668
789,1679.395
790,799.3975
791,7639.535
792,6700.93
793,2107.6525
794,5121.5675
795,2526.575
796,614.8975
797,1355.725
798,711.6725
799,869.3825
800,457.49
801,1517.58
802,2502.345
803,15953.4875
804,1290.3925
805,6393.1625
806,2095.5725
807,9191.78
808,770.2375
809,3002.995
810,4394.395
811,733.55
812,977.825
813,870.2625
814,490.155
815,658.31
816,5547.1
817,1238.7325
818,14476.085
819,3836.715
820,6564.5525
821,3666.8725
822,728.755
823,2526.34
824,561.435
825,664.15
826,4189.5525
827,4496.0375
828,4440.5275
829,8739.862125
830,13678.9025
831,532.34
832,5019.11
833,985.315
834,5581.1575
835,1676.46
836,2667.3925
837,2010.5585714285712
838,1339.1875
839,4713.49
840,536.185
841,4854.8175
842,2045.825
843,640.36
844,965.87
845,3946.26
846,2123.53
847,5187.905
848,1470.118125
849,2964.2675
850,6387.695
851,525.1975
852,1097.0875
853,1201.355
854,9201.4725
855,1996.6575
856,691.07
857,2371.4575
858,832.015
859,1071.7025
860,5628.9525
861,4191.97
862,975.3175
863,609.5325
864,2980.7775
865,3300.15
866,4959.0725
867,2601.095
868,2352.746
869,573.9775
870,3571.5125
871,625.045
872,711.9925
873,1966.6025
874,1032.7275
875,3855.5361666666663
876,797.11
877,890.6525
878,884.615
879,1018.1814999999999
880,1435.125
881,639.34
882,16277.195
883,3064.99
884,5249.4225
885,4990.41
886,2351.535
887,558.6425
888,9108.52
889,4538.6275
890,652.2
891,2698.155
892,8343.6125
893,3485.21
894,5212.195
895,3537.525
896,7970.7325
897,2613.84
898,17012.95
899,495.665
900,754.6675
901,5155.255
902,1855.4025
903,1854.9375
904,547.93
905,711.58
906,10520.655
907,961.9325
908,4502.585
909,468.1675
910,583.7225
911,4022.9225
912,3013.2325
913,2534.1775
914,678.375
915,597.745
916,7459.6325
917,761.13
918,5686.110333333332
919,895.7175
920,2732.2875
921,2340.7805
922,2720.985
923,2172.655
924,865.1375
925,4867.1125
926,476.03
927,3505.5775
928,6488.4725
929,1846.6275
930,606.49
931,800.7225
932,1084.8575
933,757.6025
934,1012.7675
935,5076.335
936,10582.36
937,2929.3525
938,4109.565
939,1743.355
940,3479.0825
941,4706.2575
942,717.425
943,2692.4375
944,5371.14
945,3432.0825
946,1321.3875
947,5247.2125
948,559.93
949,3756.5525
950,5270.7975
951,725.2025
952,707.2975
953,1822.5075
954,3803.2925
955,522.2775
956,748.2925
957,2257.0375
958,709.0225
959,908.03
960,13709.419166666667
961,2492.5781666666667
962,1162.545
963,694.1775
964,1920.7175
965,7132.225
966,2862.505
967,2781.72
968,546.115
969,9402.035
970,658.5425
971,3515.165
972,561.9725
973,2427.9075
974,488.9025
975,14316.2975
976,664.1475
977,3080.21
978,538.33
979,16174.260785714285
980,938.8375
981,516.51
982,1049.165625
983,3915.7383333333337
984,4699.8
985,2124.6975
986,4691.83
987,1717.2325
988,3881.51
989,965.4175
990,1062.4425
991,590.525
992,512.8775
993,16854.955
994,3585.7525
995,11760.995
996,6204.8275
997,705.9425
998,3591.846666666667
999,2102.3375
1000,16768.415
1001,1138.64
1002,680.245
1003,8711.385
1004,12975.355
1005,5595.7925
1006,835.73
1007,2272.2
1008,7739.015
1009,3731.035
1010,1347.9025
1011,1773.055
1012,783.985
1013,13007.0775
1014,6165.345
1015,4907.1125
1016,4450.637124999999
1017,1045.74
1018,7653.3675
1019,8004.3575
1020,1708.0275
1021,1659.125
1022,844.7975
1023,1940.2525
1024,2619.585
1025,1012.6875
1026,3204.0375
1027,1858.37
1028,1972.6925000000003
1029,3727.8325
1030,15113.955
1031,5272.3
1032,3376.83
1033,4964.895
1034,13642.79
1035,764.98
1036,748.3096666666668
1037,6603.70375
1038,5253.6175
1039,8595.82
1040,15407.5575
1041,2012.2825
1042,1032.3375
1043,1284.8525
1044,9006.115
1045,3137.2375
1046,2342.3175
1047,1266.0875
1048,2404.285
1049,2478.42
1050,2385.7775
1051,4437.4225
1052,1724.3525
1053,4357.7375
1054,882.71
1055,960.7725
1056,866.7375
1057,3172.985
1058,1390.255
1059,8691.35
1060,1476.63
1061,2723.18
1062,927.4625
1063,8947.545
1064,1994.3175
1065,1788.065
1066,4177.45
1067,562.125
1068,1703.415
1069,1279.3675
1070,2650.9425
1071,1665.49
1072,692.975
1073,875.8775
1074,2292.2225
1075,818.875
1076,2286.41
1077,5251.3975
1078,2826.8475
1079,493.7325
1080,6990.2625
1081,5107.2075
1082,457.375
1083,5501.925
1084,817.8825
1085,1218.6875
1086,3314.005
1087,1073.0825
1088,2680.39
1089,947.7616666666665
1090,1544.345
1091,1114.23
1092,731.375
1093,3991.3925
1094,14158.4875
1095,1023.65
1096,708.135
1097,533.0075
1098,666.73
1099,682.6275
1100,927.2825
1101,2299.4675
1102,3125.5375
1103,959.7241666666665
1104,1084.8675
1105,5953.235
1106,8235.1275
1107,10671.0425
1108,5471.06
1109,1445.535
1110,2111.8216666666667
1111,9073.19
1112,626.38
1113,1568.615
1114,941.7675
1115,10291.44
1116,1823.6475
1117,714.015
1118,10100.72
1119,998.315
1120,4434.7325
1121,862.385
1122,2516.61
1123,2135.9925
1124,1935.365
1125,774.5375
1126,1020.03
1127,12325.845
1128,1941.23
1129,7539.47
1130,9452.225
1131,2040.455
1132,15832.352857142856
1133,11217.025
1134,2497.5625
1135,613.8525
1136,1026.3025
1137,12975.37
1138,4435.3675
1139,1959.8225
1140,530.01
1141,1667.975
1142,744.3225
1143,829.8525
1144,1878.55
1145,3759.16
1146,8559.1465
1147,14196.4325
1148,2282.225
1149,1017.3375
1150,1103.06
1151,6278.46
1152,4283.335
1153,1375.27
1154,930.5455000000001
1155,1641.59
1156,1659.9975
1157,10262.99
1158,16543.2225
1159,5313.0625
1160,3609.6875
1161,9682.8075
1162,908.9625
1163,900.405
1164,428.255
1165,16756.71
1166,1938.09
1167,1008.955
1168,909.945
1169,799.1575
1170,774.6125
1171,4968.1775
1172,2714.75125
1173,17132.0975
1174,635.4425
1175,927.5075
1176,5898.345
1177,17701.205
1178,2987.71
1179,691.0175
1180,566.8733333333333
1181,448.97
1182,912.4275
1183,1180.78
1184,541.69
1185,465.485
1186,898.1475
1187,5390.545
1188,2168.85
1189,2443.95
1190,5365.775
1191,7767.0975
1192,739.2925
1193,1087.0825
1194,1016.5775
1195,3123.63
1196,15366.365
1197,16393.1375
1198,9199.6075
1199,2581.115
1200,5751.5375
1201,2777.0675
1202,5658.6275
1203,1960.97
1204,2373.5225
1205,9919.6825
1206,6895.9
1207,2465.3125
1208,6219.4125
1209,7501.825
1210,2457.0175
1211,804.075
1212,6848.3275
1213,932.785
1214,3387.2825
1215,655.9275
1216,1197.6825
1217,7003.605
1218,2423.905
1219,6104.5925
1220,1419.5725
1221,1042.5875
1222,3374.0925
1223,4306.2225
1224,5711.019958333333
1225,589.4275
1226,6943.8725
1227,2280.71
1228,4661.59
1229,3566.635
1230,10301.1925
1231,4641.1775
1232,4302.8925
1233,2405.0025
1234,573.1199999999999
1235,4642.9675
1236,955.69
1237,1120.3855
1238,11886.975
1239,6193.3975
1240,1951.855
1241,4288.59
1242,3476.695
1243,1553.975
1244,1006.246875
1245,13566.7525
1246,739.49
1247,5466.971875
1248,2481.9425
1249,2920.3
1250,1432.56
1251,1852.8975
1252,1940.52375
1253,7681.4
1254,7823.03
1255,7504.3025
1256,745.105
1257,1428.3625
1258,7001.4203333333335
1259,5894.0275
1260,879.77
1261,1240.135
1262,880.785
1263,4294.215
1264,7164.55
1265,5555.4875
1266,662.7075
1267,2437.505
1268,4351.813833333333
1269,841.1275
1270,4752.18
1271,1948.61
1272,415.305
1273,1030.405
1274,569.6325
1275,485.7525
1276,1439.6575
1277,7717.63
1278,5773.5105
1279,2102.5775
1280,4902.7725
1281,980.4566666666666
1282,1769.36
1283,3333.845
1284,4022.05
1285,688.8125
1286,8833.845
1287,10984.375
1288,1785.3175
1289,10031.5825
1290,15508.3175
1291,622.02
1292,1662.685
1293,7392.8175
1294,654.6925
1295,14007.625
1296,4591.8225
1297,759.21
1298,3778.5325
1299,4738.7325
1300,3070.5325
1301,1840.8225
1302,1296.145
1303,13963.96
1304,824.1725
1305,1154.5831249999997
1306,14802.8575
1307,1214.3522142857144
1308,14159.9675
1309,9565.235
1310,979.755
1311,5917.2525
1312,15575.753333333334
1313,4270.0545
1314,530.175
1315,482.49
1316,1930.9525
1317,1815.69625
1318,533.315
1319,5934.48
1320,7584.1975
1321,812.4275
1322,1251.14
1323,4078.66
1324,7550.9125
1325,1057.535
1326,4012.47
1327,2295.495
1328,1434.3025
1329,7395.9375
1330,2579.0525
1331,1883.1625
1332,13536.385
1333,774.375
1334,1237.1075
1335,2791.265
1336,871.345
1337,16907.1475
1338,3724.030791666666
1339,1947.8325
1340,1036.87
1341,1044.23
1342,370.1825
1343,2969.61
1344,2392.55
1345,4676.845
1346,656.9225
1347,3210.185
1348,4200.08
1349,732.815
1350,464.2725
1351,14080.747666666666
1352,923.0975
1353,2696.175
1354,636.255
1355,743.495
1356,17532.8775
1357,4341.135
1358,741.58
1359,1824.875
1360,6193.535
1361,1669.9
1362,1230.265
1363,4427.5075
1364,3487.38
1365,5727.2075
1366,2506.42
1367,4162.125
1368,800.3325
1369,702.0225
1370,12098.1225
1371,706.035
1372,6444.975
1373,1729.52
1374,2318.98
1375,3475.8825
1376,16594.81
1377,1922.775
1378,888.47
1379,3197.48
1380,421.645
1381,1037.4975
1382,845.56
1383,3030.315
1384,798.75
1385,1314.7075
1386,462.09
1387,708.175
1388,2179.8825
1389,11663.3675
1390,4622.3125
1391,4604.95
1392,2943.125
1393,2964.5375
1394,2146.7325
1395,597.375
1396,1864.5625
1397,900.33
1398,9132.67
1399,2031.9575
1400,2616.695
1401,5758.115
1402,2717.96
1403,573.5
1404,3608.71
1405,1205.4625
1406,1009.265
1407,1583.31
1408,3233.685
1409,1011.11
1410,4073.56
1411,549.065
1412,921.3675
1413,1861.01
1414,528.6
1415,4602.4775
1416,2438.47
1417,15606.83
1418,808.685
1419,5047.9275
1420,2886.96
1421,713.2525
1422,918.13
1423,980.3475
1424,4663.4175
1425,3291.79
1426,1847.0125
1427,839.68
1428,1249.8225
1429,1739.8725
1430,4605.209583333333
1431,6228.9425
1432,426.565
1433,558.4925
1434,926.5475
1435,893.33
1436,10530.0525
1437,3772.7106249999993
1438,10496.66125
1439,2164.81
1440,2321.06
1441,6688.78
1442,13589.2775
1443,1695.73
1444,895.1275
1445,7386.395
1446,704.4275
1447,8942.91
1448,480.1225
1449,3100.8575
1450,712.92
1451,6429.4525
1452,3425.9375
1453,1522.767708333333
1454,4753.47
1455,899.12
1456,14726.485
1457,10034.4475
1458,7873.8075
1459,3454.1283333333336
1460,1422.7
1461,9021.9825
1462,4579.39
1463,940.6525
1464,465.205
1465,1762.225
1466,2610.3975
1467,5034.775
1468,9763.495
1469,5665.819166666667
1470,2310.585
1471,10963.5025
1472,1222.94
1473,2954.345
1474,558.2675
1475,2306.165
1476,594.2525
1477,12102.2025
1478,622.1575
1479,15483.3125
1480,1177.695
1481,617.365
1482,864.10375
1483,3812.0125
1484,11488.005
1485,2392.12
1486,1514.045
1487,2276.055
1488,2575.965
1489,15675.3495
1490,819.2025
1491,728.24
1492,650.305
1493,6332.633000000001
1494,647.84
1495,625.5625
1496,1894.7125
1497,819.095
1498,4809.4
1499,3141.0075
1500,9643.875
1501,3334.4825
1502,6186.489166666667
1503,476.485
1504,8614.18625
1505,4144.8275
1506,4004.905
1507,2422.205
1508,8482.000625
1509,4618.3725
1510,7292.025
1511,746.125
1512,621.0331666666666
1513,1531.0725
1514,1370.3975
1515,1985.265
1516,16050.7725
1517,3618.6625
1518,1014.8175
1519,824.5425
1520,1881.195
1521,700.46
1522,4817.04
1523,772.845
1524,9226.0525
1525,2532.3599583333335
1526,2991.8025
1527,1735.57
1528,7303.980750000001
1529,886.885
1530,1009.8625
1531,1027.8725
1532,517.62
1533,12223.635
1534,2088.108333333333
1535,1047.6825
1536,824.3575
1537,1275.9575
1538,1506.4825
1539,621.0075
1540,492.4
1541,9436.03
1542,4656.1375
1543,6768.045
1544,16145.24
1545,753.7875
1546,2594.1025
1547,2172.445
1548,2314.9
1549,5419.9325
1550,872.57
1551,8309.115
1552,763.64
1553,1154.205
1554,2129.025
1555,3738.585
1556,724.715
1557,9915.535
1558,3781.3725
1559,8019.875
1560,498.6625
1561,548.0025
1562,12403.63
1563,3496.0425
1564,524.875
1565,5507.5625
1566,498.245
1567,11289.0475
1568,3052.0625
1569,671.6960416666666
1570,1641.4825
1571,2618.095
1572,4330.0375
1573,5195.5
1574,1012.06
1575,1191.0125
1576,8886.97
1577,5737.8275
1578,871.505
1579,1968.3825
1580,718.6075
1581,2552.8675
1582,1757.8975
1583,1698.555
1584,676.605
1585,5971.635
1586,809.9675
1587,869.18
1588,2100.51
1589,854.1295
1590,1154.6880952380952
1591,17136.12
1592,6627.7125
1593,8645.5375
1594,622.065
1595,1761.855
1596,2451.8475
1597,1162.3325
1598,2318.6525
1599,4725.3225
1600,1260.49
1601,6503.22
1602,4602.7425
1603,751.3125
1604,745.27625
1605,1642.59
1606,1380.4375
1607,2798.735
1608,885.62
1609,6691.365
1610,5248.3975
1611,831.42
1612,13153.3475
1613,1650.33
1614,2424.445
1615,1740.52
1616,433.07
1617,4514.215
1618,1966.9375
1619,1240.68
1620,4914.9775
1621,2766.17
1622,891.74
1623,482.875
1624,776.1975
1625,1061.38
1626,1447.2825
1627,686.96
1628,638.435
1629,1398.495
1630,2216.625
1631,1111.7175
1632,1438.795
1633,5157.805
1634,1245.1625
1635,3030.245
1636,1219.6025
1637,1675.4725
1638,9513.8325
1639,4563.58
1640,4281.6575
1641,1113.555
1642,763.335
1643,1739.605
1644,3227.425
1645,1664.7525
1646,2133.07
1647,667.6275
1648,885.58
1649,2959.6
1650,4077.7
1651,2757.3925
1652,676.7575
1653,2840.61
1654,4057.205
1655,534.535
1656,1070.1725
1657,7745.7625
1658,1035.16
1659,1022.37
1660,1168.1129166666667
1661,1224.18125
1662,1389.3675
1663,558.6225
1664,6654.2675
1665,884.6725
1666,2658.2075
1667,2551.2925
1668,9381.1475
1669,4952.025
1670,759.6975
1671,583.7075
1672,1805.5075
1673,3273.775
1674,4382.195
1675,517.575
1676,2224.5145
1677,1730.1725
1678,534.0675
1679,5666.0475
1680,10077.1925
1681,4486.4175
1682,2297.2975
1683,773.425
1684,2291.55
1685,4152.98
1686,885.6458095238095
1687,5130.1475
1688,2457.938125
1689,1458.705
1690,6409.64
1691,554.44
1692,1689.5625
1693,11928.6025
1694,13752.8925
1695,546.5825
1696,485.91
1697,7925.1125
1698,1169.5325
1699,2504.9525
1700,5389.98
1701,485.835
1702,3706.66375
1703,620.0875
1704,5623.35
1705,8646.9975
1706,5565.3425
1707,2563.7
1708,3079.5875
1709,5166.053125
1710,543.8825
1711,1215.41
1712,9510.8725
1713,449.42
1714,2175.9175
1715,1949.090625
1716,851.12
1717,2211.7075
1718,461.0525
1719,5887.0925
1720,6171.64
1721,1678.6275
1722,428.405
1723,2022.2475
1724,1085.99
1725,9020.8725
1726,766.1375
1727,2101.2675
1728,5022.12
1729,643.725
1730,5398.005
1731,4028.975
1732,1988.8425
1733,2298.155
1734,11958.55
1735,3958.1125
1736,9924.0925
1737,4399.44125
1738,5319.0925
1739,557.2875
1740,13544.8425
1741,16606.3675
1742,957.2625
1743,12332.9625
1744,846.8316666666666
1745,717.5675
1746,776.3193333333334
1747,5450.7875
1748,568.5
1749,487.6875
1750,7933.9575
1751,10056.72125
1752,443.685
1753,662.4125
1754,773.04
1755,6231.932000000001
1756,2191.165
1757,5232.5675
1758,4973.18
1759,691.025
1760,3740.1875
1761,3631.81
1762,5851.245
1763,1782.815
1764,5996.075
1765,1631.1925
1766,2771.9675
1767,2445.3275
1768,9959.215
1769,2437.55
1770,696.7625
1771,3461.295
1772,1948.875125
1773,5057.645
1774,1903.715
1775,6113.75
1776,16079.710500000001
1777,10025.264166666668
1778,546.9975
1779,717.6475
1780,13769.990625
1781,2709.2175
1782,2658.5425
1783,10957.965
1784,649.4025
